metric_id,rank,sido,sigungu,population,total_park_area_m2,park_count,raw_value,pre_outlier_cleaned_value,score_100
urban_park,46,제주특별자치도,제주시,488348.0,7994900.4,202,16.371317994544874,16.371317994544874,25.270443734936126
urban_park,75,충청남도,계룡시,46540.0,568625.0,25,12.217984529437043,12.217984529437043,18.777672584575484
urban_park,190,충청남도,공주시,101285.0,285126.0,21,2.8150861430616576,2.8150861430616576,4.078427295046163
urban_park,180,충청남도,금산군,49615.0,163882.0,7,3.3030736672377303,3.3030736672377303,4.841282323500774
urban_park,154,충청남도,논산시,108529.0,517869.0,55,4.771710786978596,4.771710786978596,7.137154976517976
urban_park,64,충청남도,당진시,171931.0,2350084.0,148,13.668762468664754,13.668762468664754,21.045626561430744
urban_park,164,충청남도,보령시,93780.0,402800.4,56,4.295163147792707,4.295163147792707,6.392183548273102
urban_park,80,충청남도,부여군,59550.0,667147.9,25,11.203155331654072,11.203155331654072,17.191223099297314
urban_park,2,충청남도,서산시,174445.0,15686494.2,89,89.9222918398349,64.17475348928093,100.0
urban_park,55,충청남도,서천군,48204.0,746318.0,22,15.482491079578459,15.482491079578459,23.880969521117336
urban_park,72,충청남도,예산군,78772.0,995468.4,52,12.637338140456,12.637338140456,19.433234448388593
urban_park,139,충청남도,천안시,659920.0,3749833.7,190,5.6822549702994305,5.6822549702994305,8.560579089765941
urban_park,209,충청남도,청양군,29658.0,30327.0,11,1.0225571515274126,1.0225571515274126,1.2762250109787934
urban_park,224,충청남도,태안군,60133.0,11535.0,6,0.19182478838574493,0.20617414273903004,0.0
urban_park,61,충청남도,홍성군,99198.0,1494653.3,80,15.067373334139802,15.067373334139802,23.232029448226534
urban_park,30,충청북도,괴산군,36252.0,742376.2,24,20.478213615800506,20.478213615800506,31.690620114040986
urban_park,18,충청북도,단양군,27352.0,711626.4,25,26.01734425270547,26.01734425270547,40.34976292053886
urban_park,221,충청북도,보은군,30527.0,12632.0,6,0.4137976217774429,0.4137976217774429,0.3245710334031935
