metric_id,region,여름_평균최고기온,겨울_평균최저기온,여름_편차,겨울_편차,편차_합산,pre_outlier_cleaned_value,score_100
thermal_comfort,영천,29.360000000000003,1.285714285714286,0.639999999999997,6.2857142857142865,6.9257142857142835,6.9257142857142835,74.96
thermal_comfort,완도,29.580000000000002,4.971428571428571,0.41999999999999815,9.971428571428572,10.39142857142857,10.39142857142857,50.19
thermal_comfort,울릉도,26.060000000000002,5.828571428571428,3.9399999999999977,10.82857142857143,14.768571428571427,14.768571428571427,18.91
thermal_comfort,울산,28.360000000000003,4.171428571428572,1.639999999999997,9.17142857142857,10.811428571428568,10.811428571428568,47.19
thermal_comfort,울진,27.26,3.2285714285714286,2.7399999999999984,8.228571428571428,10.968571428571426,10.968571428571426,46.07
thermal_comfort,원주,28.939999999999998,0.8999999999999998,1.0600000000000023,5.8999999999999995,6.960000000000002,6.960000000000002,74.72
thermal_comfort,의령군,28.9,0.742857142857143,1.1000000000000014,5.742857142857143,6.842857142857144,6.842857142857144,75.56
thermal_comfort,의성,30.139999999999997,-0.8857142857142859,0.13999999999999702,4.114285714285714,4.254285714285711,4.254285714285711,94.06
thermal_comfort,이천,28.839999999999996,0.07142857142857169,1.1600000000000037,5.071428571428572,6.231428571428576,6.231428571428576,79.93
thermal_comfort,인제,27.26,-1.4000000000000001,2.7399999999999984,3.5999999999999996,6.339999999999998,6.339999999999998,79.15
thermal_comfort,인천,26.7,2.6285714285714286,3.3000000000000007,7.628571428571428,10.928571428571429,10.928571428571429,46.35
thermal_comfort,임실,28.22,0.2857142857142856,1.7800000000000011,5.285714285714286,7.065714285714287,7.065714285714287,73.96
thermal_comfort,장수,27.339999999999996,-1.0000000000000002,2.6600000000000037,4.0,6.660000000000004,6.660000000000004,76.86
thermal_comfort,장흥,28.880000000000003,1.8000000000000003,1.1199999999999974,6.800000000000001,7.919999999999998,7.919999999999998,67.86
thermal_comfort,전주,29.74,3.3285714285714287,0.26000000000000156,8.32857142857143,8.58857142857143,8.58857142857143,63.08
thermal_comfort,정선군,29.419999999999998,-2.1571428571428575,0.5800000000000018,2.8428571428571425,3.4228571428571444,3.4228571428571444,100.0
thermal_comfort,정읍,29.68,2.3857142857142857,0.3200000000000003,7.385714285714286,7.705714285714286,7.705714285714286,69.39
thermal_comfort,제주,28.68,9.014285714285714,1.3200000000000003,14.014285714285714,15.334285714285715,15.334285714285715,14.87
thermal_comfort,제천,27.32,-2.028571428571429,2.6799999999999997,2.971428571428571,5.651428571428571,5.651428571428571,84.07
thermal_comfort,진도군,27.8,3.5285714285714285,2.1999999999999993,8.528571428571428,10.728571428571428,10.728571428571428,47.78
thermal_comfort,진주,28.74,1.114285714285714,1.2600000000000016,6.114285714285714,7.374285714285715,7.374285714285715,71.76
thermal_comfort,창원,29.1,5.014285714285714,0.8999999999999986,10.014285714285714,10.914285714285713,10.914285714285713,46.46
thermal_comfort,천안,28.18,0.15714285714285722,1.8200000000000003,5.1571428571428575,6.977142857142858,6.977142857142858,74.6
thermal_comfort,철원,27.560000000000002,-2.3857142857142857,2.4399999999999977,2.6142857142857143,5.054285714285712,5.054285714285712,88.34
thermal_comfort,청송군,29.8,-1.4857142857142858,0.1999999999999993,3.5142857142857142,3.7142857142857135,3.7142857142857135,97.92
thermal_comfort,청주,29.6,2.985714285714286,0.3999999999999986,7.985714285714286,8.385714285714284,8.385714285714284,64.53
thermal_comfort,추풍령,27.74,0.5,2.2600000000000016,5.5,7.760000000000002,7.760000000000002,69.0
thermal_comfort,춘천,28.48,-0.9571428571428572,1.5199999999999996,4.042857142857143,5.562857142857142,5.562857142857142,84.7
thermal_comfort,충주,28.8,-0.35714285714285715,1.1999999999999993,4.642857142857143,5.8428571428571425,5.8428571428571425,82.7
thermal_comfort,태백,26.439999999999998,-2.085714285714286,3.5600000000000023,2.914285714285714,6.474285714285717,6.474285714285717,78.19
thermal_comfort,통영,27.619999999999997,5.285714285714286,2.3800000000000026,10.285714285714285,12.665714285714287,12.665714285714287,33.94
thermal_comfort,파주,27.52,-2.0142857142857147,2.4800000000000004,2.9857142857142853,5.465714285714286,5.465714285714286,85.4
thermal_comfort,포항,28.560000000000002,5.171428571428571,1.4399999999999977,10.17142857142857,11.611428571428569,11.611428571428569,41.47
thermal_comfort,함양군,29.439999999999998,0.7999999999999998,0.5600000000000023,5.8,6.360000000000002,6.360000000000002,79.01
thermal_comfort,합천,29.98,1.7428571428571427,0.019999999999999574,6.742857142857143,6.7628571428571425,6.7628571428571425,76.13
thermal_comfort,해남,28.78,2.242857142857143,1.2199999999999989,7.242857142857143,8.462857142857143,8.462857142857143,63.98
thermal_comfort,홍성,28.54,1.0999999999999999,1.4600000000000009,6.1,7.5600000000000005,7.5600000000000005,70.43
thermal_comfort,홍천,28.46,-0.8285714285714285,1.5399999999999991,4.171428571428572,5.711428571428571,5.711428571428571,83.64
thermal_comfort,흑산도,26.8,6.728571428571429,3.1999999999999993,11.728571428571428,14.928571428571427,14.928571428571427,17.77
